    0.124142680694460861E+01    0.145949237346649170E+04   -0.100313551425933838E+02   -0.670140618085861206E+01   -0.106002813577651978E+01    0.579635143280029297E+03   -0.274774193763732910E+03   -0.197411657261415203E+05   -0.569515351937697734E+01    1
    0.129258070015311222E+01    0.113627166748046875E+04   -0.651684236526489258E+01   -0.203380310535430908E+01   -0.400060689449310303E+01   -0.320270061492919922E+03   -0.873300552368164062E+03   -0.189886406334949606E+05   -0.570515351937697890E+01    1
    0.145691412640213946E+01    0.525956964492797852E+03   -0.116092240810394287E+02   -0.894307923316955566E+01   -0.484949213266372681E+01   -0.580158591270446777E+03   -0.686535954475402832E+03   -0.186954935598064367E+05   -0.571515351937697780E+01    1
    0.127634931187033640E+01    0.737236499786376953E+03   -0.116611995100975037E+02   -0.107158221006393433E+02   -0.631307780742645264E+01   -0.638904929161071777E+03    0.138048648834228516E+03   -0.185387955355628874E+05   -0.572515351937697403E+01    1
    0.124296210805177676E+01    0.142083323001861572E+04   -0.934637087583541870E+01   -0.196549409627914429E+01   -0.492890000343322754E+01    0.517975091934204102E+02    0.167381644248962402E+03   -0.185016644386976222E+05   -0.573515351937697382E+01    1
    0.124697230122685410E+01    0.679145002365112305E+03   -0.834653639793395996E+01   -0.577799046039581299E+01   -0.105832606554031372E+01    0.456522464752197266E+03    0.497980356216430664E+03   -0.182311923840107047E+05   -0.574515351937697805E+01    1
    0.142859548909664147E+01    0.128994014263153076E+04   -0.103851254582405090E+02   -0.104891182780265808E+02   -0.111029932498931885E+02   -0.862513184547424316E+03   -0.219691276550292969E+03   -0.177098787505063483E+05   -0.575515351937698227E+01    1
    0.142057952549457545E+01    0.112303521633148193E+04   -0.581072187423706055E+01   -0.445200365781784058E+01   -0.470473551750183105E+01   -0.406821370124816895E+03   -0.414592146873474121E+03   -0.175975017873015822E+05   -0.576515351937698384E+01    1
    0.126781037045717238E+01    0.146012587547302246E+04   -0.527620559930801392E+01   -0.244887024164199829E+01   -0.249146920442581177E+01    0.339789390563964844E+02   -0.985764622688293457E+03   -0.175936112829408448E+05   -0.577515351937697918E+01    1
    0.131001203831434232E+01    0.725280356407165527E+03   -0.845742207765579224E+01   -0.678604024648666382E+01   -0.829678755998611450E+01    0.508700370788574219E+03   -0.758216500282287598E+03   -0.174975534076514341E+05   -0.578515351937698075E+01    1
