    0.132753314936723310E+01    0.142135989097579272E+04   -0.633861477904625126E+01   -0.794505329272662664E+01   -0.418988848959709337E+01   -0.426571358411615961E+03    0.448350260276135884E+03
    0.133142071482949897E+01    0.130816088183287025E+04   -0.629475718818302621E+01   -0.796256338236742600E+01   -0.408783003450075277E+01   -0.474179156035204642E+03    0.448380360406958687E+03
    0.133142071482949897E+01    0.130816088183287025E+04   -0.629475718818302621E+01   -0.796256338236742600E+01   -0.408783003450075277E+01   -0.474179156035204642E+03    0.448380360406958687E+03
    0.133074323080034684E+01    0.134302747451359119E+04   -0.635383641764765095E+01   -0.739677203545042872E+01   -0.413092184355806680E+01   -0.487300456009046570E+03    0.448421670714201014E+03
    0.132647617554742614E+01    0.130984597993005036E+04   -0.549454374537678447E+01   -0.744644973221694517E+01   -0.377080055245798285E+01   -0.426704302758565859E+03    0.448432213565970869E+03
    0.132806786377555341E+01    0.137284440847336805E+04   -0.559256803114590539E+01   -0.660892515201935282E+01   -0.404694052985049790E+01   -0.575097745276834871E+03    0.448439719037990926E+03
    0.132344631810132984E+01    0.145430578984498879E+04   -0.565072232125919438E+01   -0.700424391059169071E+01   -0.391492348973005555E+01   -0.470532353812078213E+03    0.448455712059816108E+03
    0.132726934027624233E+01    0.142729995547592443E+04   -0.577194900357702068E+01   -0.740232515447429495E+01   -0.410634792013560279E+01   -0.552971764179709908E+03    0.448457172873683874E+03
    0.132457653712463208E+01    0.134490034394640725E+04   -0.555955379146988982E+01   -0.770376486338525623E+01   -0.370849235244595654E+01   -0.389600465032434045E+03    0.448457696072044143E+03
    0.132608383343652991E+01    0.150175329477517334E+04   -0.568671588314541854E+01   -0.732709164996904860E+01   -0.424163831910105582E+01   -0.547089833517219631E+03    0.448491521130281342E+03
    0.132608383343652991E+01    0.150175329477517334E+04   -0.568671588314541854E+01   -0.732709164996904860E+01   -0.424163831910105582E+01   -0.547089833517219631E+03    0.448491521130281342E+03
    0.132832494434223247E+01    0.129514466061431858E+04   -0.594330859242005438E+01   -0.724407814884624113E+01   -0.377943941439702158E+01   -0.484002273176079257E+03    0.448498827114618393E+03
    0.132067406751440086E+01    0.139159831201447560E+04   -0.553700763055640177E+01   -0.724180586167298390E+01   -0.357051153804509269E+01   -0.385607444351958748E+03    0.448502504838430411E+03
    0.132336736561721624E+01    0.149703935211345583E+04   -0.587376203754437132E+01   -0.767602219587879642E+01   -0.408381904312401822E+01   -0.476579688308277809E+03    0.448547557349760837E+03
    0.132336736561721624E+01    0.149703935211345583E+04   -0.587376203754437132E+01   -0.767602219587879642E+01   -0.408381904312401822E+01   -0.476579688308277809E+03    0.448547557349760837E+03
    0.132533336099109245E+01    0.136870471306742570E+04   -0.579053682875417408E+01   -0.699039563884043869E+01   -0.386062018332638601E+01   -0.424157174598989172E+03    0.448559390982041975E+03
    0.132908066838903860E+01    0.138992931429916916E+04   -0.619693727277095441E+01   -0.804100665339443488E+01   -0.420229840397873478E+01   -0.482813538170426227E+03    0.448562197421142969E+03
    0.133165559126111233E+01    0.124249033351876369E+04   -0.582125253244849450E+01   -0.763951121178813342E+01   -0.384584128335228570E+01   -0.455842499047048818E+03    0.448566982318135729E+03
    0.133086694000141681E+01    0.133784752271269645E+04   -0.604577335040946107E+01   -0.803819020855973143E+01   -0.417514099919632464E+01   -0.482444150131996935E+03    0.448567280778062241E+03
    0.133070174105681516E+01    0.120783072075153177E+04   -0.517870900253093325E+01   -0.708701502890065438E+01   -0.360485131676202641E+01   -0.505958656603281668E+03    0.448567574450499023E+03
    0.133070174105681516E+01    0.120783072075153177E+04   -0.517870900253093325E+01   -0.708701502890065438E+01   -0.360485131676202641E+01   -0.505958656603281668E+03    0.448567574450499023E+03
    0.132839432809156022E+01    0.123353536169647691E+04   -0.509473311272999752E+01   -0.729194388793538906E+01   -0.356770622305066709E+01   -0.493231394053179940E+03    0.448575513773838111E+03
    0.132427519808773053E+01    0.145516897115445909E+04   -0.611292789753262511E+01   -0.706806031495691744E+01   -0.403933363966946146E+01   -0.468565575595806763E+03    0.448592558368124287E+03
    0.132407334092072260E+01    0.140852067417950229E+04   -0.617435890878210003E+01   -0.731828151175599650E+01   -0.390264533601560615E+01   -0.406135699883146003E+03    0.448607493235344123E+03
    0.132064692380738946E+01    0.141909034876351143E+04   -0.566451373809587455E+01   -0.740605527676603526E+01   -0.366544110301820858E+01   -0.389885456445071100E+03    0.448627890271600563E+03
    0.133237341589768343E+01    0.135560510403494868E+04   -0.564189909088360420E+01   -0.747858265702362335E+01   -0.427059288029274153E+01   -0.578856838542559217E+03    0.448631393049913754E+03
    0.132627878232882646E+01    0.144128708990952236E+04   -0.580239257035351486E+01   -0.709247376202843682E+01   -0.416794898459992602E+01   -0.544243847487705807E+03    0.448678877157737247E+03
    0.132732937177439769E+01    0.128854026793367802E+04   -0.501817872241027896E+01   -0.678202548513352443E+01   -0.370573486947792219E+01   -0.554444411580649103E+03    0.448693745609720679E+03
    0.132732937177439769E+01    0.128854026793367802E+04   -0.501817872241027896E+01   -0.678202548513352443E+01   -0.370573486947792219E+01   -0.554444411580649103E+03    0.448693745609720679E+03
    0.132621002576119640E+01    0.132476834548441457E+04   -0.585232662658215208E+01   -0.702754013855977711E+01   -0.377824915471984113E+01   -0.432292218654653880E+03    0.448696667009550310E+03
    0.132739782855143540E+01    0.136758926902512349E+04   -0.524946436019989093E+01   -0.709251594678236330E+01   -0.391361261768088831E+01   -0.523386122525477731E+03    0.448710907276461967E+03
    0.132739782855143540E+01    0.136758926902512349E+04   -0.524946436019989093E+01   -0.709251594678236330E+01   -0.391361261768088831E+01   -0.523386122525477731E+03    0.448710907276461967E+03
    0.132246712666799771E+01    0.139995485056997632E+04   -0.511769398774223916E+01   -0.661459691295266694E+01   -0.374513286549711388E+01   -0.487184715595434568E+03    0.448715599096475785E+03
    0.132725687038627704E+01    0.150699074666103297E+04   -0.594737034839950063E+01   -0.721223510247849742E+01   -0.437068325706807403E+01   -0.559983311246123776E+03    0.448725111967997691E+03
    0.132657146632906375E+01    0.140260711878345455E+04   -0.598934866176994607E+01   -0.750557208940629828E+01   -0.407246559427589272E+01   -0.424758301084047957E+03    0.448727752439744108E+03
    0.132657146632906375E+01    0.140260711878345455E+04   -0.598934866176994607E+01   -0.750557208940629828E+01   -0.407246559427589272E+01   -0.424758301084047957E+03    0.448727752439744108E+03
    0.133174935767585412E+01    0.138961927164765757E+04   -0.609517866074026760E+01   -0.765440482200267702E+01   -0.435033375212329787E+01   -0.564120573898207340E+03    0.448732492925148620E+03
    0.132767129161615816E+01    0.141990026799107045E+04   -0.566351357984041748E+01   -0.713701480629798635E+01   -0.420715992961335772E+01   -0.567415815999034294E+03    0.448746241395282823E+03
    0.132622481880796483E+01    0.131938243725230541E+04   -0.498934450034082833E+01   -0.710955051864044307E+01   -0.371551301564646153E+01   -0.487982906566222255E+03    0.448755930954238693E+03
    0.132423001951370489E+01    0.135176520024066122E+04   -0.549355103482952334E+01   -0.726283506145097224E+01   -0.375013896848937378E+01   -0.450729920818054438E+03    0.448776819948451362E+03
    0.132702570678150233E+01    0.134224522206980123E+04   -0.516138011029841515E+01   -0.708307152801602413E+01   -0.388596994274702112E+01   -0.556061766482334860E+03    0.448780982882788521E+03
    0.132702570678150233E+01    0.134224522206980123E+04   -0.516138011029841515E+01   -0.708307152801602413E+01   -0.388596994274702112E+01   -0.556061766482334860E+03    0.448780982882788521E+03
    0.132870322922079453E+01    0.131632395603426539E+04   -0.590917810953446310E+01   -0.742741404729700783E+01   -0.390850632581714663E+01   -0.508659047495414143E+03    0.448786473820413562E+03
    0.133041967689267571E+01    0.129137869724880193E+04   -0.583230102713577203E+01   -0.742119373025843565E+01   -0.394874066268645940E+01   -0.534337156908146426E+03    0.448802632691737244E+03
    0.132577459165038536E+01    0.143256652528718246E+04   -0.561654337489979660E+01   -0.773016432177689516E+01   -0.401287426711307926E+01   -0.483030089921659965E+03    0.448817402936257338E+03
