# Optical Properties of organic hazes made under water-rich (1000x solar), 300 K exoplanet conditions
# Citation: He, C., Radke, M.J., Moran, S.E., Hörst, S.M., Lewis, N.K., Moses, J.I., Batalha, N.E., Kempton, E.M.-R., Marley, M.S., Morley, C.V., Valenti, J.A., Vuitton, V. Optical Properties of Organic Haze Analogues in Water-rich Exoplanet Atmospheres Observable with JWST, Nature Astronomy, resubmitted

#index wavelength(microns) n	k
36769 1.37510190e+00 1.56192590e+00 4.31827100e-03
36770 1.37519300e+00 1.56192110e+00 4.31884500e-03
36771 1.37528420e+00 1.56191760e+00 4.31785200e-03
36772 1.37537540e+00 1.56191350e+00 4.31541900e-03
36773 1.37546670e+00 1.56190820e+00 4.31288000e-03
36774 1.37555790e+00 1.56190210e+00 4.31141900e-03
36775 1.37564910e+00 1.56189630e+00 4.31119000e-03
36776 1.37574040e+00 1.56189140e+00 4.31155700e-03
36777 1.37583170e+00 1.56188730e+00 4.31189800e-03
36778 1.37592290e+00 1.56188380e+00 4.31200700e-03
36779 1.37601420e+00 1.56188080e+00 4.31188500e-03
36780 1.37610550e+00 1.56187840e+00 4.31134100e-03
36781 1.37619680e+00 1.56187640e+00 4.30986000e-03
36782 1.37628820e+00 1.56187450e+00 4.30682700e-03
36783 1.37637950e+00 1.56187140e+00 4.30200500e-03
36784 1.37647080e+00 1.56186580e+00 4.29598400e-03
36785 1.37656220e+00 1.56185700e+00 4.29032000e-03
36786 1.37665360e+00 1.56184510e+00 4.28705700e-03
36787 1.37674500e+00 1.56183170e+00 4.28777900e-03
36788 1.37683640e+00 1.56181910e+00 4.29279200e-03
36789 1.37692780e+00 1.56180900e+00 4.30109900e-03
36790 1.37701920e+00 1.56180230e+00 4.31104500e-03
36791 1.37711060e+00 1.56179900e+00 4.32102000e-03
36792 1.37720210e+00 1.56179850e+00 4.32984100e-03
36793 1.37729360e+00 1.56179940e+00 4.33696400e-03
36794 1.37738500e+00 1.56180090e+00 4.34266000e-03
36795 1.37747650e+00 1.56180260e+00 4.34784800e-03
36796 1.37756800e+00 1.56180520e+00 4.35329000e-03
36797 1.37765950e+00 1.56181010e+00 4.35853400e-03
36798 1.37775100e+00 1.56181780e+00 4.36168200e-03
36799 1.37784260e+00 1.56182700e+00 4.36049100e-03
36800 1.37793410e+00 1.56183520e+00 4.35402300e-03
36801 1.37802570e+00 1.56183940e+00 4.34347600e-03
36802 1.37811720e+00 1.56183800e+00 4.33163200e-03
36803 1.37820880e+00 1.56183130e+00 4.32157600e-03
36804 1.37830040e+00 1.56182110e+00 4.31559900e-03
36805 1.37839200e+00 1.56181020e+00 4.31461800e-03
36806 1.37848360e+00 1.56180120e+00 4.31792200e-03
36807 1.37857530e+00 1.56179590e+00 4.32333100e-03
36808 1.37866690e+00 1.56179440e+00 4.32805200e-03
36809 1.37875860e+00 1.56179500e+00 4.33002300e-03
36810 1.37885020e+00 1.56179520e+00 4.32893600e-03
36811 1.37894190e+00 1.56179310e+00 4.32620700e-03
36812 1.37903360e+00 1.56178830e+00 4.32396500e-03
36813 1.37912530e+00 1.56178200e+00 4.32383400e-03
36814 1.37921700e+00 1.56177580e+00 4.32623700e-03
36815 1.37930870e+00 1.56177110e+00 4.33036700e-03
36816 1.37940050e+00 1.56176830e+00 4.33475700e-03
36817 1.37949220e+00 1.56176640e+00 4.33829200e-03
36818 1.37958400e+00 1.56176420e+00 4.34115900e-03
36819 1.37967580e+00 1.56176100e+00 4.34494500e-03
36820 1.37976760e+00 1.56175820e+00 4.35146000e-03
36821 1.37985940e+00 1.56175860e+00 4.36088400e-03
36822 1.37995120e+00 1.56176480e+00 4.37066100e-03
36823 1.38004300e+00 1.56177700e+00 4.37623100e-03
36824 1.38013480e+00 1.56179190e+00 4.37343800e-03
36825 1.38022670e+00 1.56180360e+00 4.36128200e-03
36826 1.38031860e+00 1.56180650e+00 4.34324000e-03
36827 1.38041040e+00 1.56179880e+00 4.32593600e-03
36828 1.38050230e+00 1.56178320e+00 4.31580000e-03
36829 1.38059420e+00 1.56176560e+00 4.31579300e-03
36830 1.38068610e+00 1.56175230e+00 4.32410700e-03
36831 1.38077800e+00 1.56174620e+00 4.33568100e-03
36832 1.38087000e+00 1.56174630e+00 4.34563200e-03
36833 1.38096190e+00 1.56174930e+00 4.35197200e-03
36834 1.38105390e+00 1.56175270e+00 4.35558500e-03
36835 1.38114590e+00 1.56175610e+00 4.35804200e-03
36836 1.38123780e+00 1.56176030e+00 4.35960800e-03
36837 1.38132980e+00 1.56176520e+00 4.35915600e-03
36838 1.38142190e+00 1.56176950e+00 4.35576600e-03
36839 1.38151390e+00 1.56177120e+00 4.35022200e-03
36840 1.38160590e+00 1.56176950e+00 4.34497000e-03
36841 1.38169800e+00 1.56176560e+00 4.34257100e-03
36842 1.38179000e+00 1.56176250e+00 4.34385400e-03
36843 1.38188210e+00 1.56176310e+00 4.34705900e-03
36844 1.38197420e+00 1.56176810e+00 4.34857100e-03
36845 1.38206630e+00 1.56177560e+00 4.34489700e-03
36846 1.38215840e+00 1.56178140e+00 4.33479300e-03
36847 1.38225050e+00 1.56178150e+00 4.32023000e-03
36848 1.38234260e+00 1.56177390e+00 4.30553000e-03
36849 1.38243480e+00 1.56175970e+00 4.29526300e-03
36850 1.38252690e+00 1.56174260e+00 4.29223100e-03
36851 1.38261910e+00 1.56172660e+00 4.29659600e-03
36852 1.38271130e+00 1.56171520e+00 4.30627700e-03
36853 1.38280350e+00 1.56170980e+00 4.31804700e-03
36854 1.38289570e+00 1.56171030e+00 4.32865200e-03
36855 1.38298790e+00 1.56171480e+00 4.33565600e-03
36856 1.38308010e+00 1.56172090e+00 4.33791300e-03
36857 1.38317240e+00 1.56172600e+00 4.33565500e-03
36858 1.38326460e+00 1.56172810e+00 4.33025400e-03
36859 1.38335690e+00 1.56172620e+00 4.32379600e-03
36860 1.38344920e+00 1.56172050e+00 4.31856900e-03
36861 1.38354140e+00 1.56171220e+00 4.31647500e-03
36862 1.38363380e+00 1.56170330e+00 4.31843900e-03
36863 1.38372610e+00 1.56169610e+00 4.32410400e-03
36864 1.38381840e+00 1.56169230e+00 4.33205800e-03
36865 1.38391070e+00 1.56169230e+00 4.34041500e-03
36866 1.38400310e+00 1.56169600e+00 4.34734600e-03
36867 1.38409550e+00 1.56170240e+00 4.35130900e-03
36868 1.38418780e+00 1.56171000e+00 4.35118000e-03
36869 1.38428020e+00 1.56171650e+00 4.34662500e-03
36870 1.38437260e+00 1.56171980e+00 4.33858500e-03
36871 1.38446500e+00 1.56171850e+00 4.32927300e-03
36872 1.38455750e+00 1.56171260e+00 4.32137100e-03
36873 1.38464990e+00 1.56170360e+00 4.31690800e-03
36874 1.38474240e+00 1.56169370e+00 4.31663900e-03
36875 1.38483480e+00 1.56168480e+00 4.32025600e-03
36876 1.38492730e+00 1.56167830e+00 4.32692800e-03
36877 1.38501980e+00 1.56167530e+00 4.33549500e-03
36878 1.38511230e+00 1.56167660e+00 4.34425000e-03
36879 1.38520480e+00 1.56168210e+00 4.35089100e-03
36880 1.38529730e+00 1.56169010e+00 4.35321000e-03
36881 1.38538990e+00 1.56169770e+00 4.35039100e-03
36882 1.38548240e+00 1.56170200e+00 4.34390100e-03
36883 1.38557500e+00 1.56170200e+00 4.33689500e-03
36884 1.38566760e+00 1.56169930e+00 4.33221000e-03
36885 1.38576010e+00 1.56169660e+00 4.33038100e-03
36886 1.38585270e+00 1.56169590e+00 4.32937200e-03
36887 1.38594540e+00 1.56169670e+00 4.32642100e-03
36888 1.38603800e+00 1.56169630e+00 4.32055600e-03
36889 1.38613060e+00 1.56169240e+00 4.31359500e-03
36890 1.38622330e+00 1.56168490e+00 4.30875100e-03
36891 1.38631590e+00 1.56167620e+00 4.30816100e-03
36892 1.38640860e+00 1.56166930e+00 4.31145700e-03
36893 1.38650130e+00 1.56166600e+00 4.31634800e-03
36894 1.38659400e+00 1.56166610e+00 4.32030900e-03
36895 1.38668670e+00 1.56166830e+00 4.32181000e-03
36896 1.38677940e+00 1.56167090e+00 4.32048000e-03
36897 1.38687220e+00 1.56167250e+00 4.31671500e-03
36898 1.38696490e+00 1.56167220e+00 4.31142500e-03
36899 1.38705770e+00 1.56166970e+00 4.30584500e-03
36900 1.38715040e+00 1.56166560e+00 4.30103500e-03
36901 1.38724320e+00 1.56166090e+00 4.29722300e-03
36902 1.38733600e+00 1.56165600e+00 4.29370800e-03
36903 1.38742880e+00 1.56165070e+00 4.28967200e-03
36904 1.38752170e+00 1.56164370e+00 4.28524200e-03
36905 1.38761450e+00 1.56163450e+00 4.28172600e-03
36906 1.38770730e+00 1.56162370e+00 4.28065400e-03
36907 1.38780020e+00 1.56161290e+00 4.28254000e-03
36908 1.38789310e+00 1.56160340e+00 4.28654600e-03
36909 1.38798600e+00 1.56159540e+00 4.29137000e-03
36910 1.38807890e+00 1.56158820e+00 4.29647600e-03
36911 1.38817180e+00 1.56158130e+00 4.30245700e-03
36912 1.38826470e+00 1.56157540e+00 4.31009000e-03
36913 1.38835760e+00 1.56157190e+00 4.31900300e-03
36914 1.38845060e+00 1.56157150e+00 4.32735800e-03
36915 1.38854350e+00 1.56157330e+00 4.33304600e-03
36916 1.38863650e+00 1.56157470e+00 4.33545300e-03
36917 1.38872950e+00 1.56157380e+00 4.33611500e-03
36918 1.38882250e+00 1.56157040e+00 4.33756700e-03
36919 1.38891550e+00 1.56156620e+00 4.34135900e-03
36920 1.38900850e+00 1.56156320e+00 4.34699100e-03
36921 1.38910160e+00 1.56156200e+00 4.35267200e-03
36922 1.38919460e+00 1.56156150e+00 4.35713600e-03
36923 1.38928770e+00 1.56156020e+00 4.36080600e-03
36924 1.38938070e+00 1.56155780e+00 4.36534600e-03
36925 1.38947380e+00 1.56155550e+00 4.37214000e-03
36926 1.38956690e+00 1.56155530e+00 4.38103500e-03
36927 1.38966000e+00 1.56155850e+00 4.39026600e-03
36928 1.38975320e+00 1.56156500e+00 4.39747200e-03
36929 1.38984630e+00 1.56157290e+00 4.40101300e-03
36930 1.38993940e+00 1.56158000e+00 4.40081600e-03
36931 1.39003260e+00 1.56158440e+00 4.39837900e-03
36932 1.39012580e+00 1.56158560e+00 4.39598800e-03
36933 1.39021890e+00 1.56158470e+00 4.39558000e-03
36934 1.39031210e+00 1.56158360e+00 4.39786600e-03
36935 1.39040540e+00 1.56158430e+00 4.40214100e-03
36936 1.39049860e+00 1.56158760e+00 4.40674600e-03
36937 1.39059180e+00 1.56159330e+00 4.40987300e-03
36938 1.39068510e+00 1.56160000e+00 4.41030700e-03
36939 1.39077830e+00 1.56160610e+00 4.40789300e-03
36940 1.39087160e+00 1.56160990e+00 4.40362800e-03
36941 1.39096490e+00 1.56161110e+00 4.39928200e-03
36942 1.39105820e+00 1.56161040e+00 4.39656900e-03
36943 1.39115150e+00 1.56160940e+00 4.39619500e-03
36944 1.39124480e+00 1.56160980e+00 4.39745600e-03
36945 1.39133810e+00 1.56161230e+00 4.39877300e-03
36946 1.39143150e+00 1.56161620e+00 4.39880000e-03
36947 1.39152480e+00 1.56162050e+00 4.39718100e-03
36948 1.39161820e+00 1.56162460e+00 4.39432900e-03
36949 1.39171160e+00 1.56162850e+00 4.39051800e-03
36950 1.39180500e+00 1.56163240e+00 4.38526500e-03
36951 1.39189840e+00 1.56163530e+00 4.37770700e-03
36952 1.39199180e+00 1.56163570e+00 4.36775100e-03
36953 1.39208530e+00 1.56163150e+00 4.35699900e-03
36954 1.39217870e+00 1.56162260e+00 4.34846600e-03
36955 1.39227220e+00 1.56161060e+00 4.34504100e-03
36956 1.39236560e+00 1.56159920e+00 4.34768500e-03
36957 1.39245910e+00 1.56159170e+00 4.35468300e-03
36958 1.39255260e+00 1.56158920e+00 4.36261000e-03
36959 1.39264610e+00 1.56159040e+00 4.36841200e-03
36960 1.39273970e+00 1.56159260e+00 4.37117600e-03
36961 1.39283320e+00 1.56159380e+00 4.37226600e-03
36962 1.39292670e+00 1.56159380e+00 4.37382400e-03
36963 1.39302030e+00 1.56159430e+00 4.37693600e-03
36964 1.39311390e+00 1.56159690e+00 4.38085100e-03
36965 1.39320750e+00 1.56160220e+00 4.38363800e-03
36966 1.39330110e+00 1.56160900e+00 4.38359000e-03
36967 1.39339470e+00 1.56161560e+00 4.38025100e-03
36968 1.39348830e+00 1.56162020e+00 4.37449100e-03
36969 1.39358190e+00 1.56162230e+00 4.36786300e-03
36970 1.39367560e+00 1.56162220e+00 4.36181000e-03
36971 1.39376920e+00 1.56162080e+00 4.35713000e-03
36972 1.39386290e+00 1.56161940e+00 4.35383500e-03
36973 1.39395660e+00 1.56161870e+00 4.35133500e-03
36974 1.39405030e+00 1.56161900e+00 4.34875900e-03
36975 1.39414400e+00 1.56162000e+00 4.34526100e-03
36976 1.39423770e+00 1.56162110e+00 4.34025200e-03
36977 1.39433150e+00 1.56162130e+00 4.33362100e-03
36978 1.39442520e+00 1.56161940e+00 4.32595000e-03
36979 1.39451900e+00 1.56161510e+00 4.31852800e-03
36980 1.39461280e+00 1.56160880e+00 4.31284100e-03
36981 1.39470650e+00 1.56160200e+00 4.30963900e-03
36982 1.39480030e+00 1.56159650e+00 4.30826400e-03
36983 1.39489420e+00 1.56159270e+00 4.30692400e-03
36984 1.39498800e+00 1.56158960e+00 4.30390600e-03
36985 1.39508180e+00 1.56158520e+00 4.29894500e-03
36986 1.39517570e+00 1.56157750e+00 4.29372900e-03
36987 1.39526950e+00 1.56156680e+00 4.29104500e-03
36988 1.39536340e+00 1.56155500e+00 4.29307500e-03
36989 1.39545730e+00 1.56154540e+00 4.29999100e-03
36990 1.39555120e+00 1.56154090e+00 4.30959800e-03
36991 1.39564510e+00 1.56154220e+00 4.31818900e-03
36992 1.39573900e+00 1.56154760e+00 4.32219700e-03
36993 1.39583300e+00 1.56155340e+00 4.31986500e-03
36994 1.39592690e+00 1.56155540e+00 4.31216100e-03
36995 1.39602090e+00 1.56155100e+00 4.30254200e-03
36996 1.39611490e+00 1.56154000e+00 4.29563200e-03
36997 1.39620890e+00 1.56152530e+00 4.29520000e-03
36998 1.39630290e+00 1.56151170e+00 4.30229900e-03
36999 1.39639690e+00 1.56150340e+00 4.31458200e-03
37000 1.39649090e+00 1.56150200e+00 4.32744000e-03
37001 1.39658490e+00 1.56150540e+00 4.33663000e-03
37002 1.39667900e+00 1.56150960e+00 4.34084300e-03
37003 1.39677310e+00 1.56151140e+00 4.34230200e-03
37004 1.39686710e+00 1.56151060e+00 4.34471200e-03
37005 1.39696120e+00 1.56150990e+00 4.35015600e-03
37006 1.39705530e+00 1.56151240e+00 4.35740700e-03
37007 1.39714940e+00 1.56151890e+00 4.36300500e-03
37008 1.39724360e+00 1.56152730e+00 4.36406800e-03
37009 1.39733770e+00 1.56153410e+00 4.36051500e-03
37010 1.39743190e+00 1.56153690e+00 4.35501600e-03
37011 1.39752600e+00 1.56153610e+00 4.35095300e-03
37012 1.39762020e+00 1.56153420e+00 4.35012000e-03
37013 1.39771440e+00 1.56153400e+00 4.35173500e-03
37014 1.39780860e+00 1.56153680e+00 4.35319400e-03
37015 1.39790280e+00 1.56154150e+00 4.35187900e-03
37016 1.39799710e+00 1.56154520e+00 4.34690900e-03
37017 1.39809130e+00 1.56154560e+00 4.33977300e-03
37018 1.39818560e+00 1.56154160e+00 4.33347100e-03
37019 1.39827980e+00 1.56153490e+00 4.33076700e-03
37020 1.39837410e+00 1.56152810e+00 4.33272300e-03
37021 1.39846840e+00 1.56152400e+00 4.33842200e-03
37022 1.39856270e+00 1.56152410e+00 4.34578800e-03
37023 1.39865700e+00 1.56152880e+00 4.35256800e-03
37024 1.39875140e+00 1.56153740e+00 4.35672800e-03
37025 1.39884570e+00 1.56154870e+00 4.35643200e-03
37026 1.39894010e+00 1.56156030e+00 4.35032100e-03
37027 1.39903440e+00 1.56156900e+00 4.33840200e-03
37028 1.39912880e+00 1.56157180e+00 4.32286900e-03
37029 1.39922320e+00 1.56156760e+00 4.30773300e-03
37030 1.39931760e+00 1.56155810e+00 4.29698000e-03
37031 1.39941200e+00 1.56154720e+00 4.29241700e-03
37032 1.39950650e+00 1.56153850e+00 4.29283000e-03
37033 1.39960090e+00 1.56153400e+00 4.29506700e-03
37034 1.39969540e+00 1.56153270e+00 4.29625000e-03
37035 1.39978980e+00 1.56153290e+00 4.29533200e-03
37036 1.39988430e+00 1.56153330e+00 4.29273600e-03
37037 1.39997880e+00 1.56153390e+00 4.28873900e-03
37038 1.40007330e+00 1.56153440e+00 4.28254900e-03
37039 1.40016790e+00 1.56153310e+00 4.27326300e-03
37040 1.40026240e+00 1.56152720e+00 4.26184400e-03
37041 1.40035690e+00 1.56151530e+00 4.25182900e-03
37042 1.40045150e+00 1.56149910e+00 4.24750300e-03
37043 1.40054610e+00 1.56148300e+00 4.25083800e-03
37044 1.40064070e+00 1.56147180e+00 4.25986400e-03
37045 1.40073530e+00 1.56146710e+00 4.26991200e-03
37046 1.40082990e+00 1.56146730e+00 4.27672100e-03
37047 1.40092450e+00 1.56146860e+00 4.27888400e-03
37048 1.40101910e+00 1.56146810e+00 4.27793500e-03
37049 1.40111380e+00 1.56146460e+00 4.27658200e-03
37050 1.40120850e+00 1.56145930e+00 4.27686200e-03
37051 1.40130310e+00 1.56145390e+00 4.27937600e-03
37052 1.40139780e+00 1.56144980e+00 4.28352900e-03
37053 1.40149250e+00 1.56144750e+00 4.28814100e-03
37054 1.40158720e+00 1.56144690e+00 4.29203500e-03
37055 1.40168200e+00 1.56144700e+00 4.29452400e-03
37056 1.40177670e+00 1.56144690e+00 4.29568700e-03
37057 1.40187150e+00 1.56144580e+00 4.29629400e-03
37058 1.40196620e+00 1.56144370e+00 4.29736100e-03
37059 1.40206100e+00 1.56144140e+00 4.29959400e-03
37060 1.40215580e+00 1.56143990e+00 4.30300200e-03
37061 1.40225060e+00 1.56144000e+00 4.30684300e-03
37062 1.40234540e+00 1.56144180e+00 4.30992700e-03
37063 1.40244020e+00 1.56144440e+00 4.31122500e-03
37064 1.40253510e+00 1.56144650e+00 4.31055900e-03
37065 1.40262990e+00 1.56144690e+00 4.30890800e-03
37066 1.40272480e+00 1.56144550e+00 4.30793100e-03
37067 1.40281970e+00 1.56144340e+00 4.30891300e-03
37068 1.40291460e+00 1.56144240e+00 4.31190900e-03
37069 1.40300950e+00 1.56144350e+00 4.31574200e-03
37070 1.40310440e+00 1.56144710e+00 4.31881900e-03
37071 1.40319930e+00 1.56145220e+00 4.32007400e-03
37072 1.40329430e+00 1.56145780e+00 4.31934100e-03
37073 1.40338920e+00 1.56146330e+00 4.31699900e-03
37074 1.40348420e+00 1.56146890e+00 4.31325800e-03
37075 1.40357920e+00 1.56147460e+00 4.30769500e-03
37076 1.40367420e+00 1.56147990e+00 4.29943300e-03
37077 1.40376920e+00 1.56148310e+00 4.28798400e-03
37078 1.40386420e+00 1.56148210e+00 4.27423300e-03
37079 1.40395930e+00 1.56147580e+00 4.26076000e-03
37080 1.40405430e+00 1.56146480e+00 4.25089000e-03
37081 1.40414940e+00 1.56145220e+00 4.24683100e-03
37082 1.40424450e+00 1.56144200e+00 4.24808500e-03
37083 1.40433950e+00 1.56143680e+00 4.25139900e-03
37084 1.40443460e+00 1.56143620e+00 4.25248500e-03
37085 1.40452980e+00 1.56143690e+00 4.24853000e-03
37086 1.40462490e+00 1.56143470e+00 4.23994100e-03
37087 1.40472000e+00 1.56142700e+00 4.23012000e-03
37088 1.40481520e+00 1.56141420e+00 4.22336400e-03
37089 1.40491030e+00 1.56139940e+00 4.22229000e-03
37090 1.40500550e+00 1.56138660e+00 4.22634100e-03
37091 1.40510070e+00 1.56137790e+00 4.23237200e-03
37092 1.40519590e+00 1.56137220e+00 4.23706800e-03
37093 1.40529110e+00 1.56136690e+00 4.23941100e-03
37094 1.40538630e+00 1.56135960e+00 4.24117500e-03
37095 1.40548160e+00 1.56135070e+00 4.24513600e-03
37096 1.40557680e+00 1.56134250e+00 4.25262400e-03
37097 1.40567210e+00 1.56133750e+00 4.26248100e-03
37098 1.40576740e+00 1.56133640e+00 4.27211000e-03
37099 1.40586270e+00 1.56133810e+00 4.27945300e-03
37100 1.40595800e+00 1.56134050e+00 4.28408900e-03
37101 1.40605330e+00 1.56134260e+00 4.28682200e-03
37102 1.40614860e+00 1.56134400e+00 4.28852700e-03
37103 1.40624400e+00 1.56134500e+00 4.28945600e-03
37104 1.40633930e+00 1.56134560e+00 4.28939600e-03
37105 1.40643470e+00 1.56134490e+00 4.28832100e-03
37106 1.40653010e+00 1.56134230e+00 4.28692600e-03
37107 1.40662550e+00 1.56133760e+00 4.28663500e-03
37108 1.40672090e+00 1.56133160e+00 4.28899700e-03
37109 1.40681630e+00 1.56132640e+00 4.29469800e-03
37110 1.40691180e+00 1.56132410e+00 4.30283300e-03
37111 1.40700720e+00 1.56132560e+00 4.31115000e-03
37112 1.40710270e+00 1.56133020e+00 4.31734900e-03
37113 1.40719810e+00 1.56133610e+00 4.32047100e-03
37114 1.40729360e+00 1.56134160e+00 4.32118400e-03
37115 1.40738910e+00 1.56134650e+00 4.32072200e-03
37116 1.40748460e+00 1.56135160e+00 4.31945800e-03
37117 1.40758020e+00 1.56135730e+00 4.31639000e-03
37118 1.40767570e+00 1.56136280e+00 4.31000200e-03
37119 1.40777130e+00 1.56136570e+00 4.29976900e-03
37120 1.40786680e+00 1.56136370e+00 4.28712700e-03
37121 1.40796240e+00 1.56135550e+00 4.27521000e-03
37122 1.40805800e+00 1.56134200e+00 4.26751600e-03
37123 1.40815360e+00 1.56132640e+00 4.26630600e-03
37124 1.40824920e+00 1.56131210e+00 4.27162800e-03
37125 1.40834490e+00 1.56130220e+00 4.28146100e-03
37126 1.40844050e+00 1.56129770e+00 4.29279300e-03
37127 1.40853620e+00 1.56129830e+00 4.30282700e-03
37128 1.40863180e+00 1.56130220e+00 4.30960600e-03
37129 1.40872750e+00 1.56130760e+00 4.31208900e-03
37130 1.40882320e+00 1.56131190e+00 4.31021100e-03
37131 1.40891890e+00 1.56131280e+00 4.30518300e-03
37132 1.40901460e+00 1.56130910e+00 4.29952300e-03
37133 1.40911040e+00 1.56130130e+00 4.29624000e-03
37134 1.40920610e+00 1.56129170e+00 4.29734400e-03
37135 1.40930190e+00 1.56128300e+00 4.30280200e-03
37136 1.40939760e+00 1.56127730e+00 4.31080100e-03
37137 1.40949340e+00 1.56127470e+00 4.31909200e-03
37138 1.40958920e+00 1.56127420e+00 4.32628500e-03
37139 1.40968500e+00 1.56127440e+00 4.33228000e-03
37140 1.40978090e+00 1.56127460e+00 4.33779900e-03
37141 1.40987670e+00 1.56127510e+00 4.34358500e-03
37142 1.40997260e+00 1.56127650e+00 4.34980000e-03
37143 1.41006840e+00 1.56127940e+00 4.35588000e-03
37144 1.41016430e+00 1.56128360e+00 4.36088700e-03
37145 1.41026020e+00 1.56128860e+00 4.36416600e-03
37146 1.41035610e+00 1.56129330e+00 4.36581800e-03
37147 1.41045200e+00 1.56129710e+00 4.36658000e-03
37148 1.41054790e+00 1.56130020e+00 4.36718000e-03
37149 1.41064390e+00 1.56130300e+00 4.36783400e-03
37150 1.41073980e+00 1.56130560e+00 4.36838700e-03
37151 1.41083580e+00 1.56130790e+00 4.36888000e-03
37152 1.41093180e+00 1.56131010e+00 4.36975200e-03
37153 1.41102780e+00 1.56131260e+00 4.37131700e-03
37154 1.41112380e+00 1.56131650e+00 4.37309400e-03
37155 1.41121980e+00 1.56132190e+00 4.37384000e-03
37156 1.41131580e+00 1.56132790e+00 4.37242900e-03
37157 1.41141190e+00 1.56133300e+00 4.36878000e-03
37158 1.41150790e+00 1.56133610e+00 4.36397200e-03
37159 1.41160400e+00 1.56133730e+00 4.35946400e-03
37160 1.41170010e+00 1.56133750e+00 4.35613900e-03
37161 1.41179620e+00 1.56133760e+00 4.35393700e-03
37162 1.41189230e+00 1.56133840e+00 4.35217400e-03
37163 1.41198840e+00 1.56133970e+00 4.35014100e-03
37164 1.41208460e+00 1.56134130e+00 4.34744800e-03
37165 1.41218070e+00 1.56134250e+00 4.34401700e-03
37166 1.41227690e+00 1.56134310e+00 4.33996500e-03
37167 1.41237310e+00 1.56134250e+00 4.33563300e-03
37168 1.41246930e+00 1.56134060e+00 4.33168400e-03
37169 1.41256550e+00 1.56133770e+00 4.32897700e-03
37170 1.41266170e+00 1.56133490e+00 4.32807100e-03
37171 1.41275790e+00 1.56133320e+00 4.32863300e-03
37172 1.41285420e+00 1.56133360e+00 4.32932600e-03
37173 1.41295040e+00 1.56133540e+00 4.32851800e-03
37174 1.41304670e+00 1.56133710e+00 4.32546200e-03
37175 1.41314300e+00 1.56133690e+00 4.32101200e-03
37176 1.41323930e+00 1.56133430e+00 4.31718900e-03
37177 1.41333560e+00 1.56133040e+00 4.31582200e-03
37178 1.41343190e+00 1.56132760e+00 4.31727400e-03
37179 1.41352820e+00 1.56132750e+00 4.32018200e-03
37180 1.41362460e+00 1.56133050e+00 4.32233300e-03
37181 1.41372090e+00 1.56133550e+00 4.32198100e-03
37182 1.41381730e+00 1.56134090e+00 4.31865600e-03
37183 1.41391370e+00 1.56134540e+00 4.31297500e-03
37184 1.41401010e+00 1.56134870e+00 4.30575000e-03
37185 1.41410650e+00 1.56135090e+00 4.29715900e-03
37186 1.41420300e+00 1.56135170e+00 4.28673900e-03
37187 1.41429940e+00 1.56134970e+00 4.27422400e-03
37188 1.41439580e+00 1.56134330e+00 4.26060900e-03
37189 1.41449230e+00 1.56133140e+00 4.24843100e-03
37190 1.41458880e+00 1.56131500e+00 4.24082300e-03
37191 1.41468530e+00 1.56129680e+00 4.23987500e-03
37192 1.41478180e+00 1.56128040e+00 4.24553100e-03
37193 1.41487830e+00 1.56126820e+00 4.25581300e-03
37194 1.41497480e+00 1.56126120e+00 4.26809900e-03
37195 1.41507140e+00 1.56125910e+00 4.28033500e-03
37196 1.41516790e+00 1.56126130e+00 4.29124300e-03
37197 1.41526450e+00 1.56126720e+00 4.29968100e-03
37198 1.41536110e+00 1.56127580e+00 4.30419900e-03
37199 1.41545770e+00 1.56128510e+00 4.30358700e-03
37200 1.41555430e+00 1.56129240e+00 4.29800800e-03
37201 1.41565090e+00 1.56129530e+00 4.28954800e-03
37202 1.41574760e+00 1.56129350e+00 4.28136300e-03
37203 1.41584420e+00 1.56128860e+00 4.27595000e-03
37204 1.41594090e+00 1.56128320e+00 4.27386600e-03
37205 1.41603760e+00 1.56127920e+00 4.27382700e-03
37206 1.41613430e+00 1.56127680e+00 4.27397200e-03
37207 1.41623100e+00 1.56127490e+00 4.27325400e-03
37208 1.41632770e+00 1.56127240e+00 4.27201100e-03
37209 1.41642440e+00 1.56126890e+00 4.27149600e-03
37210 1.41652120e+00 1.56126530e+00 4.27283200e-03
37211 1.41661790e+00 1.56126310e+00 4.27609900e-03
37212 1.41671470e+00 1.56126390e+00 4.28008100e-03
37213 1.41681150e+00 1.56126790e+00 4.28277100e-03
37214 1.41690830e+00 1.56127400e+00 4.28229600e-03
37215 1.41700510e+00 1.56128040e+00 4.27771400e-03
37216 1.41710190e+00 1.56128500e+00 4.26928300e-03
37217 1.41719870e+00 1.56128610e+00 4.25826400e-03
37218 1.41729560e+00 1.56128290e+00 4.24654000e-03
37219 1.41739240e+00 1.56127570e+00 4.23614400e-03
37220 1.41748930e+00 1.56126570e+00 4.22866000e-03
37221 1.41758620e+00 1.56125490e+00 4.22460100e-03
37222 1.41768310e+00 1.56124460e+00 4.22324000e-03
37223 1.41778000e+00 1.56123550e+00 4.22324700e-03
37224 1.41787700e+00 1.56122690e+00 4.22381700e-03
37225 1.41797390e+00 1.56121810e+00 4.22530200e-03
37226 1.41807090e+00 1.56120940e+00 4.22870900e-03
37227 1.41816780e+00 1.56120220e+00 4.23446800e-03
