SiO2 - temp_cond=1725, molecular_weight=60.08
Wav (microns)  n  k
   68.9655172413793        2.21639750013082       1.141316730684034E-002
   68.4931506849315        2.21706539551050       1.152465096731872E-002
   68.0272108843537        2.21773977187692       1.163695618162972E-002
   67.5675675675676        2.21842067678118       1.175009447572843E-002
   67.1140939597315        2.21910815845067       1.186407754678983E-002
   66.6666666666667        2.21980226579930       1.197891726660056E-002
   66.2251655629139        2.22050304843788       1.209462568502647E-002
   65.7894736842105        2.22121055668481       1.221121503355773E-002
   65.3594771241830        2.22192484157686       1.232869772893365E-002
   64.9350649350649        2.22264595488025       1.244708637684936E-002
   64.5161290322581        2.22337394910196       1.256639377574643E-002
   64.1025641025641        2.22410887750120       1.268663292068974E-002
   63.6942675159236        2.22485079410114       1.280781700733283E-002
   63.2911392405063        2.22559975370093       1.292995943597418E-002
   62.8930817610063        2.22635581188790       1.305307381570681E-002
   62.5000000000000        2.22711902505000       1.317717396866376E-002
   62.1118012422360        2.22788945038855       1.330227393436192E-002
   61.7283950617284        2.22866714593124       1.342838797414712E-002
   61.3496932515337        2.22945217054533       1.355553057574297E-002
   60.9756097560976        2.23024458395119       1.368371645790644E-002
   60.6060606060606        2.23104444673614       1.381296057519319E-002
   60.2409638554217        2.23185182036845       1.394327812283528E-002
   59.8802395209581        2.23266676721180       1.407468454173494E-002
   59.5238095238095        2.23348935053989       1.420719552357707E-002
   59.1715976331361        2.23431963455148       1.434082701606415E-002
   58.8235294117647        2.23515768438563       1.447559522827676E-002
   58.4795321637427        2.23600356613733       1.461151663616327E-002
   58.1395348837209        2.23685734687347       1.474860798816246E-002
   57.8034682080925        2.23771909464909       1.488688631096252E-002
   57.4712643678161        2.23858887852401       1.502636891540064E-002
   57.1428571428571        2.23946676857980       1.516707340250690E-002
   56.8181818181818        2.24035283593715       1.530901766969670E-002
   56.4971751412429        2.24124715277353       1.545221991711598E-002
   56.1797752808989        2.24214979234131       1.559669865414350E-002
   55.8659217877095        2.24306082898624       1.574247270605487E-002
   55.5555555555556        2.24398033816627       1.588956122085280E-002
   55.2486187845304        2.24490839647093       1.603798367626859E-002
   54.9450549450549        2.24584508164093       1.618775988693971E-002
   54.6448087431694        2.24679047258835       1.633891001176861E-002
   54.3478260869565        2.24774464941719       1.649145456146816E-002
   54.0540540540541        2.24870769344439       1.664541440629914E-002
   53.7634408602151        2.24967968722132       1.680081078400543E-002
   53.4759358288770        2.25066071455572       1.695766530795284E-002
   53.1914893617021        2.25165086053414       1.711599997547755E-002
   52.9100529100529        2.25265021154492       1.727583717645048E-002
   52.6315789473684        2.25365885530157       1.743719970206408E-002
   52.3560209424084        2.25467688086680       1.760011075384803E-002
   52.0833333333333        2.25570437867703       1.776459395292110E-002
   51.8134715025907        2.25674144056741       1.793067334948610E-002
   51.5463917525773        2.25778815979750       1.809837343257524E-002
   51.2820512820513        2.25884463107745       1.826771914005382E-002
   51.0204081632653        2.25991095059482       1.843873586889001E-002
   50.7614213197970        2.26098721604200       1.861144948569880E-002
   50.5050505050505        2.26207352664423       1.878588633756887E-002
   50.2512562814070        2.26316998318835       1.896207326318091E-002
   50.0000000000000        2.26427668805208       1.914003760422659E-002
   49.7512437810945        2.26539374523412       1.931980721713755E-002
   49.5049504950495        2.26652126038485       1.950141048513418E-002
   49.2610837438424        2.26765934083775       1.968487633060422E-002
   49.0196078431373        2.26880809564165       1.987023422782162E-002
   48.7804878048780        2.26996763559362       2.005751421601649E-002
   48.5436893203883        2.27113807327270       2.024674691280745E-002
   48.3091787439613        2.27231952307442       2.043796352800772E-002
   48.0769230769231        2.27351210124614       2.063119587781722E-002
   47.8468899521531        2.27471592592321       2.082647639941317E-002
   47.6190476190476        2.27593111716603       2.102383816595179E-002
   47.3933649289100        2.27715779699800       2.122331490199493E-002
   47.1698113207547        2.27839608944431       2.142494099937521E-002
   46.9483568075117        2.27964612057183       2.162875153351413E-002
   46.7289719626168        2.28090801852975       2.183478228020824E-002
   46.5116279069767        2.28218191359144       2.204306973289875E-002
   46.2962962962963        2.28346793819715       2.225365112044058E-002
   46.0829493087558        2.28476622699790       2.246656442538776E-002
   45.8715596330275        2.28607691690032       2.268184840281225E-002
   45.6621004566210        2.28740014711275       2.289954259967444E-002
   45.4545454545455        2.28873605919236       2.311968737476365E-002
   45.2488687782805        2.29008479709350       2.334232391922828E-002
   45.0450450450450        2.29144650721730       2.356749427771573E-002
   44.8430493273543        2.29282133846243       2.379524137014271E-002
   44.6428571428571        2.29420944227724       2.402560901411799E-002
   44.4444444444444        2.29561097271317       2.425864194804005E-002
   44.2477876106195        2.29702608647948       2.449438585489282E-002
   44.0528634361234        2.29845494299954       2.473288738676435E-002
   43.8596491228070        2.29989770446835       2.497419419011333E-002
   43.6681222707424        2.30135453591172       2.521835493180996E-002
   43.4782608695652        2.30282560524692       2.546541932597868E-002
   43.2900432900433        2.30431108334487       2.571543816167089E-002
   43.1034482758621        2.30581114409407       2.596846333139776E-002
   42.9184549356223        2.30732596446604       2.622454786055357E-002
   42.7350427350427        2.30885572458265       2.648374593776182E-002
   42.5531914893617        2.31040060778516       2.674611294617761E-002
   42.3728813559322        2.31196080070508       2.701170549578082E-002
   42.1940928270042        2.31353649333693       2.728058145669644E-002
   42.0168067226891        2.31512787911302       2.755279999357980E-002
   41.8410041841004        2.31673515498013       2.782842160110573E-002
   41.6666666666667        2.31835852147837       2.810750814060284E-002
   41.4937759336100        2.31999818282212       2.839012287787523E-002
   41.3223140495868        2.32165434698320       2.867633052225646E-002
   41.1522633744856        2.32332722577633       2.896619726694155E-002
   40.9836065573771        2.32501703494692       2.925979083064584E-002
   40.8163265306123        2.32672399426132       2.955718050064058E-002
   40.6504065040650        2.32844832759956       2.985843717721801E-002
   40.4858299595142        2.33019026305065       3.016363341964082E-002
   40.3225806451613        2.33195003301064       3.047284349363267E-002
   40.1606425702811        2.33372787428333       3.078614342046994E-002
   40.0000000000000        2.33552402818393       3.110361102773681E-002
   39.8406374501992        2.33733874064558       3.142532600180831E-002
   39.6825396825397        2.33917226232900       3.175136994213000E-002
   39.5256916996047        2.34102484873521       3.208182641736436E-002
   39.3700787401575        2.34289676032156       3.241678102347856E-002
   39.2156862745098        2.34478826262106       3.275632144385084E-002
   39.0625000000000        2.34669962636522       3.310053751147619E-002
   38.9105058365759        2.34863112761051       3.344952127335660E-002
   38.7596899224806        2.35058304786846       3.380336705716337E-002
   38.6100386100386        2.35255567423966       3.416217154026491E-002
   38.4615384615385        2.35454929955168       3.452603382121636E-002
   38.3141762452107        2.35656422250119       3.489505549381223E-002
   38.1679389312977        2.35860074780024       3.526934072380851E-002
   38.0228136882129        2.36065918632697       3.564899632842485E-002
   37.8787878787879        2.36273985528089       3.603413185874305E-002
   37.7358490566038        2.36484307834291       3.642485968512385E-002
   37.5939849624060        2.36696918584015       3.682129508576930E-002
   37.4531835205993        2.36911851491590       3.722355633856438E-002
   37.3134328358209        2.37129140970483       3.763176481633800E-002
   37.1747211895911        2.37348822151350       3.804604508569030E-002
   37.0370370370370        2.37570930900666       3.846652500953984E-002
   36.9003690036900        2.37795503839925       3.889333585355303E-002
   36.7647058823529        2.38022578365452       3.932661239662436E-002
   36.6300366300366        2.38252192668833       3.976649304558597E-002
   36.4963503649635        2.38484385758003       4.021311995433311E-002
   36.3636363636364        2.38719197478999       4.066663914756155E-002
   36.2318840579710        2.38956668538417       4.112720064932280E-002
   36.1010830324910        2.39196840526594       4.159495861661389E-002
   35.9712230215827        2.39439755941530       4.207007147822884E-002
   35.8422939068100        2.39685458213609       4.255270207911087E-002
   35.7142857142857        2.39933991731109       4.304301783045678E-002
   35.5871886120996        2.40185401866570       4.354119086583837E-002
   35.4609929078014        2.40439735004021       4.404739820361807E-002
   35.3356890459364        2.40697038567122       4.456182191595268E-002
   35.2112676056338        2.40957361048240       4.508464930469264E-002
   35.0877192982456        2.41220752038510       4.561607308450191E-002
   34.9650349650350        2.41487262258906       4.615629157353978E-002
   34.8432055749129        2.41756943592374       4.670550889206579E-002
   34.7222222222222        2.42029849117053       4.726393516934643E-002
   34.6020761245675        2.42306033140647       4.783178675926465E-002
   34.4827586206897        2.42585551235983       4.840928646505408E-002
   34.3642611683849        2.42868460277792       4.899666377360395E-002
   34.2465753424658        2.43154818480793       4.959415509980394E-002
   34.1296928327645        2.43444685439093       5.020200404142611E-002
   34.0136054421769        2.43738122166996       5.082046164506791E-002
   33.8983050847458        2.44035191141246       5.144978668370934E-002
   33.7837837837838        2.44335956344785       5.209024594647016E-002
   33.6700336700337        2.44640483312079       5.274211454118555E-002
   33.5570469798658        2.44948839176076       5.340567621045383E-002
   33.4448160535117        2.45261092716873       5.408122366184866E-002
   33.3333333333333        2.45577314412152       5.476905891302831E-002
   33.2225913621262        2.45897576489472       5.546949365251609E-002
   33.1125827814570        2.46221952980483       5.618284961697413E-002
   33.0033003300330        2.46550519777160       5.690945898583940E-002
   32.8947368421053        2.46883354690123       5.764966479424369E-002
   32.7868852459016        2.47220537509155       5.840382136519525E-002
   32.6797385620915        2.47562150065998       5.917229476205787E-002
   32.5732899022801        2.47908276299533       5.995546326242714E-002
   32.4675324675325        2.48259002323446       6.075371785457109E-002
   32.3624595469256        2.48614416496486       6.156746275767485E-002
   32.2580645161290        2.48974609495449       6.239711596720476E-002
   32.1543408360129        2.49339674390974       6.324310982679197E-002
   32.0512820512821        2.49709706726315       6.410589162812257E-002
   31.9488817891374        2.50084804599195       6.498592424041562E-002
   31.8471337579618        2.50465068746899       6.588368677117293E-002
   31.7460317460317        2.50850602634735       6.679967525999198E-002
   31.6455696202532        2.51241512548047       6.773440340734986E-002
   31.5457413249211        2.51637907687900       6.868840334039164E-002
   31.4465408805031        2.52039900270652       6.966222641788916E-002
   31.3479623824451        2.52447605631558       7.065644407668194E-002
   31.2500000000000        2.52861142332612       7.167164872206414E-002
   31.1526479750779        2.53280632274826       7.270845466474966E-002
   31.0559006211180        2.53706200815140       7.376749910722433E-002
   30.9597523219814        2.54137976888204       7.484944318248714E-002
   30.8641975308642        2.54576093133239       7.595497304838922E-002
   30.7692307692308        2.55020686026246       7.708480104100073E-002
   30.6748466257669        2.55471896017791       7.823966689067754E-002
   30.5810397553517        2.55929867676664       7.942033900475703E-002
   30.4878048780488        2.56394749839670       8.062761582109081E-002
   30.3951367781155        2.56866695767869       8.186232723692570E-002
   30.3030303030303        2.57345863309570       8.312533611796595E-002
   30.2114803625378        2.57832415070414       8.441753989280451E-002
   30.1204819277108        2.58326518590892       8.573987223828930E-002
   30.0300300300300        2.58828346531668       8.709330486180086E-002
   29.9401197604790        2.59338076867096       8.847884938686466E-002
   29.8507462686567        2.59855893087331       8.989755934900144E-002
   29.7619047619048        2.60381984409477       9.135053230924155E-002
   29.6735905044510        2.60916545998203       9.283891209329678E-002
   29.5857988165680        2.61459779196332       9.436389116499527E-002
   29.4985250737463        2.62011891765878       9.592671314325504E-002
   29.4117647058824        2.62573098140076       9.752867547259421E-002
   29.3255131964809        2.63143619686954       9.917113225796617E-002
   29.2397660818713        2.63723684985041       0.100855497275563     
   29.1545189504373        2.64313530111813       0.102583247172168     
   29.0697674418605        2.64913398945539       0.104355924866647     
   28.9855072463768        2.65523543481206       0.106175143168286     
   28.9017341040462        2.66144224161231       0.108042588627892     
   28.8184438040346        2.66775710221729       0.109960025638871     
   28.7356321839080        2.67418280055109       0.111929300806986     
   28.6532951289398        2.68072221589849       0.113952347609015     
   28.5714285714286        2.68737832688297       0.116031191362308     
   28.4900284900285        2.69415421563435       0.118167954529087     
   28.4090909090909        2.70105307215532       0.120364862381438     
   28.3286118980170        2.70807819889708       0.122624249055167     
   28.2485875706215        2.71523301555436       0.124948564023234     
   28.1690140845070        2.72252106409059       0.127340379022159     
   28.0898876404494        2.72994601400472       0.129802395467833     
   28.0112044817927        2.73751166785109       0.132337452400445     
   27.9329608938547        2.74522196702469       0.134948535001881     
   27.8551532033426        2.75308099782416       0.137638783732954     
   27.7777777777778        2.76109299780533       0.140411504142228     
   27.7008310249307        2.76926236243857       0.143270177403061     
   27.6243093922652        2.77759365208315       0.146218471640893     
   27.5482093663912        2.78609159929224       0.149260254118703     
   27.4725274725275        2.79476111646204       0.152399604355155     
   27.3972602739726        2.80360730383864       0.155640828257212     
   27.3224043715847        2.81263545789578       0.158988473357045     
   27.2479564032698        2.82185108009639       0.162447345251978     
   27.1739130434783        2.83125988605002       0.166022525356147     
   27.1002710027100        2.84086781507733       0.169719390083487     
   27.0270270270270        2.85068104019142       0.173543631593947     
   26.9541778975741        2.86070597850402       0.177501280248357     
   26.8817204301075        2.87094930206216       0.181598728932536     
   26.8096514745308        2.88141794911790       0.185842759428057     
   26.7379679144385        2.89211913583000       0.190240571025875     
   26.6666666666667        2.90306036839151       0.194799811599946     
   26.5957446808511        2.91424945557132       0.199528611381380     
   26.5251989389920        2.92569452165044       0.204435619699773     
   26.4550264550265        2.93740401972471       0.209530044987556     
   26.3852242744063        2.94938674533435       0.214821698375874     
   26.3157894736842        2.96165185036762       0.220321041247034     
   26.2467191601050        2.97420885716890       0.226039237149484     
   26.1780104712042        2.98706767276182       0.231988208527119     
   26.1096605744125        3.00023860307352       0.238180698766040     
   26.0416666666667        3.01373236701662       0.244630340119467     
   25.9740259740260        3.02756011024984       0.251351728135977     
   25.9067357512953        3.04173341839507       0.258360503288550     
   25.8397932816537        3.05626432943608       0.265673440582909     
   25.7731958762887        3.07116534496145       0.273308548014369     
   25.7069408740360        3.08644943983739       0.281285174844011     
   25.6410256410256        3.10213006980443       0.289624130778580     
   25.5754475703325        3.11822117637990       0.298347817265407     
   25.5102040816327        3.13473718831395       0.307480372255155     
   25.4452926208651        3.15169301868334       0.317047829942610     
   25.3807106598985        3.16910405651048       0.327078297170402     
   25.3164556962025        3.18698615155636       0.337602148373577     
   25.2525252525253        3.20535559064739       0.348652241155311     
   25.1889168765743        3.22422906354608       0.360264154816230     
   25.1256281407035        3.24362361595166       0.372476454411633     
   25.0626566416040        3.26355658670267       0.385330983181180     
   25.0000000000000        3.28404552563009       0.398873186481646     
   24.9376558603491        3.30510808775349       0.413152470650188     
   24.8756218905473        3.32676189859488       0.428222600525198     
   24.8138957816377        3.34902438427195       0.444142139641789     
   24.7524752475248        3.37191255868161       0.460974937380469     
   24.6913580246914        3.39544275844787       0.478790667553504     
   24.6305418719212        3.41963031432452       0.497665423024495     
   24.5700245700246        3.44448914534423       0.517682370917511     
   24.5098039215686        3.47003125910870       0.538932472705013     
   24.4498777506112        3.49626613812627       0.561515272861022     
   24.3902439024390        3.52319998791806       0.585539758679055     
   24.3309002433090        3.55083481761577       0.611125292080369     
   24.2718446601942        3.57916731784577       0.638402611501312     
   24.2130750605327        3.60818749372122       0.667514897877595     
   24.1545893719807        3.63787700266048       0.698618892841181     
   24.0963855421687        3.66820713748218       0.731886048853718     
   24.0384615384615        3.69913638486803       0.767503679256121     
   23.9808153477218        3.73060747808517       0.805676060001406     
   23.9234449760766        3.76254385137009       0.846625412740899     
   23.8663484486874        3.79484539261164       0.890592669197299     
   23.8095238095238        3.82738338266569       0.937837877279781     
   23.7529691211401        3.85999450658401       0.988640057785991     
   23.6966824644550        3.89247382857723        1.04329625429921     
   23.6406619385343        3.92456664511809        1.10211943583588     
   23.5849056603774        3.95595917853523        1.16543481082047     
   23.5294117647059        3.98626815961485        1.23357399338708     
   23.4741784037559        4.01502948904682        1.30686633478499     
   23.4192037470726        4.04168638480767        1.38562660768886     
   23.3644859813084        4.06557773867436        1.47013813591169     
   23.3100233100233        4.08592784041674        1.56063044102600     
   23.2558139534884        4.10183919138623        1.65725059923206     
   23.2018561484919        4.11229080080677        1.76002786177908     
   23.1481481481481        4.11614506673724        1.86883180730420     
   23.0946882217090        4.11216693636047        1.98332548162697     
   23.0414746543779        4.09905925591701        2.10291670869850     
   22.9885057471264        4.07551768804987        2.22671296467098     
   22.9357798165138        4.04030686749923        2.35348759779496     
   22.8832951945080        3.99235625298172        2.48166712237811     
   22.8310502283105        3.93086942864454        2.60934985918592     
   22.7790432801822        3.85543506875685        2.73436425580402     
   22.7272727272727        3.76612286518140        2.85437005793240     
   22.6757369614512        3.66354548361593        2.96699734855244     
   22.6244343891403        3.54886997276533        3.07000899486986     
   22.5733634311512        3.42376967916777        3.16146417916555     
   22.5225225225225        3.29031922193638        3.23985760002618     
   22.4719101123596        3.15084710266955        3.30421243621168     
   22.4215246636771        3.00776907369754        3.35411458668774     
   22.3713646532438        2.86342770705787        3.38968796604993     
   22.3214285714286        2.71995945205404        3.41152171823841     
   22.2717149220490        2.57920199328261        3.42056699811023     
   22.2222222222222        2.44264517639188        3.41802241642957     
   22.1729490022173        2.31142096288565        3.40522431439179     
   22.1238938053097        2.18632324705774        3.38355276245404     
   22.0750551876380        2.06784694427724        3.35435858990639     
   22.0264317180617        1.95623668247739        3.31891219696892     
   21.9780219780220        1.85153758806339        3.27837191841728     
   21.9298245614035        1.75364312527586        3.23376822704379     
   21.8818380743982        1.66233714459092        3.18599971170805     
   21.8340611353712        1.57732896781180        3.13583710145980     
   21.7864923747277        1.49828145552647        3.08393227015586     
   21.7391304347826        1.42483265312842        3.03082989771384     
   21.6919739696312        1.35661191918006        2.97698014505983     
   21.6450216450216        1.29325152290713        2.92275125911743     
   21.5982721382289        1.23439464977389        2.86844144958181     
   21.5517241379310        1.17970064131261        2.81428968357613     
   21.5053763440860        1.12884815971059        2.76048525028687     
   21.4592274678112        1.08153683335813        2.70717607923699     
   21.4132762312634        1.03748781889743        2.65447587405395     
   21.3675213675214       0.996443613089961        2.60247016527050     
   21.3219616204691       0.958167364596515        2.55122140348967     
   21.2765957446809       0.922441869935572        2.50077321718249     
   21.2314225053079       0.889068386957329        2.45115395367049     
   21.1864406779661       0.857865360468307        2.40237961158381     
   21.1416490486258       0.828667125674635        2.35445626089739     
   21.0970464135021       0.801322633728001        2.30738203412747     
   21.0526315789474       0.775694228080113        2.26114876032863     
   21.0084033613445       0.751656489157804        2.21574330263954     
   20.9643605870021       0.729095156950000        2.17114865047680     
   20.9205020920502       0.707906135594388        2.12734480910178     
   20.8768267223382       0.687994580316991        2.08430952212059     
   20.8333333333333       0.669274064624371        2.04201885641460     
   20.7900207900208       0.651665824113401        2.00044767390794     
   20.7468879668050       0.635098072379602        1.95957001033023     
   20.7039337474120       0.619505384075953        1.91935937760401     
   20.6611570247934       0.604828140057334        1.87978900356549     
   20.6185567010309       0.591012029638573        1.84083202031684     
   20.5761316872428       0.578007605223223        1.80246161052388     
   20.5338809034908       0.565769884873912        1.76465111934371     
   20.4918032786885       0.554257998757485        1.72737413833219     
   20.4498977505112       0.543434875784749        1.69060456659180     
   20.4081632653061       0.533266967159323        1.65431665353594     
   20.3665987780041       0.523724003942655        1.61848502693253     
   20.3252032520325       0.514778786126864        1.58308470932164     
   20.2839756592292       0.506407001080549        1.54809112545852     
   20.2429149797571       0.498587069594286        1.51348010309889     
   20.2020202020202       0.491300018102302        1.47922786920654     
   20.1612903225806       0.484529375995763        1.44531104351868     
   20.1207243460765       0.478261097272064        1.41170663134770     
   20.0803212851406       0.472483506083919        1.37839201753306     
   20.0400801603206       0.467187266060797        1.34534496358794     
   20.0000000000000       0.462365373570175        1.31254361032489     
   19.9600798403194       0.458013175360192        1.27996648860858     
   19.9203187250996       0.454128411265983        1.24759254139452     
   19.8807157057654       0.450711282848421        1.21540116090078     
   19.8412698412698       0.447764548932679        1.18337224566081     
   19.8019801980198       0.445293648973534        1.15148628336574     
   19.7628458498024       0.443306854916975        1.11972446687259     
   19.7238658777120       0.441815451638495        1.08806885258668     
   19.6850393700787       0.440833944950428        1.05650257266855     
   19.6463654223969       0.440380294345506        1.02501011519788     
   19.6078431372549       0.440476164748537       0.993577689529755     
   19.5694716242661       0.441147187130780       0.962193697487988     
