34.84320557	3.3429358	0.079629	
34.72222222	3.3585055	0.0838951	
34.60207612	3.3749535	0.088622	
34.48275862	3.3925316	0.0939549	
34.36426117	3.4120424	0.1004346	
34.24657534	3.4328811	0.1077734	
34.12969283	3.455198	0.1160771	
34.01360544	3.4806788	0.1267332	
33.89830508	3.5082612	0.1391669	
33.78378378	3.5379817	0.153417	
33.67003367	3.5727146	0.1727071	
33.55704698	3.610985	0.1963719	
33.44481605	3.6526971	0.2244899	
33.33333333	3.7014043	0.2639621	
33.22259136	3.7552812	0.3165699	
33.11258278	3.8130035	0.3822063	
33.00330033	3.8752177	0.4773521	
32.89473684	3.9286513	0.6146733	
32.78688525	3.963311	0.7873898	
32.67973856	3.9483099	1.0242957	
32.5732899	3.7948992	1.2797871	
32.46753247	3.556519	1.4967524	
32.36245955	3.1812224	1.5984637	
32.25806452	2.8528361	1.4916275	
32.15434084	2.5828238	1.302022	
32.05128205	2.4374688	1.0459162	
31.94888179	2.4140234	0.8297474	
31.84713376	2.433778	0.6463728	
31.74603175	2.4839079	0.5054504	
31.64556962	2.5422022	0.4149042	
31.54574132	2.5993586	0.3431881	
31.44654088	2.6536765	0.2883023	
31.34796238	2.7009435	0.250914	
31.25	2.7441473	0.2207312	
31.15264798	2.7837007	0.1963785	
31.05590062	2.8182738	0.1783563	
30.95975232	2.8497968	0.1636114	
30.86419753	2.8789821	0.1512335	
30.76923077	2.905241	0.1415036	
30.67484663	2.9293797	0.1334872	
30.58103976	2.9520705	0.1265845	
30.48780488	2.973042	0.1209264	
30.39513678	2.9925213	0.1162659	
30.3030303	3.0110769	0.1121936	
30.21148036	3.0285981	0.1087602	
30.12048193	3.0450449	0.1059579	
30.03003003	3.060883	0.1034958	
29.94011976	3.0760851	0.101384	
29.85074627	3.0904999	0.0996992	
29.76190476	3.1045024	0.0982262	
29.6735905	3.1181064	0.0969563	
29.58579882	3.1311321	0.0959898	
29.49852507	3.1438727	0.095165	
29.41176471	3.1563382	0.0944762	
29.3255132	3.1684265	0.0939867	
29.23976608	3.1802933	0.0936112	
29.15451895	3.1919699	0.093332	
29.06976744	3.2034032	0.0931893	
28.98550725	3.2146697	0.0931419	
28.9017341	3.225806	0.0931661	
28.8184438	3.2367895	0.0932875	
28.73563218	3.2476544	0.0934916	
28.65329513	3.2584341	0.0937516	
28.57142857	3.2691228	0.0940831	
28.49002849	3.279737	0.0944892	
28.40909091	3.2902999	0.0949411	
28.3286119	3.3008137	0.0954469	
28.24858757	3.3112938	0.0960226	
28.16901408	3.3217502	0.0966375	
28.08988764	3.3321855	0.097294	
28.01120448	3.3426263	0.0980182	
27.93296089	3.353065	0.0987773	
27.8551532	3.363503	0.0995709	
27.77777778	3.3739812	0.1004285	
27.70083102	3.3844781	0.1013203	
27.62430939	3.3949919	0.102244	
27.54820937	3.4055684	0.1032244	
27.47252747	3.4161878	0.1042422	
27.39726027	3.4268408	0.1052908	
27.32240437	3.437572	0.1063903	
27.2479564	3.4483724	0.1075315	
27.17391304	3.4592211	0.1087032	
27.100271	3.4701581	0.1099211	
27.02702703	3.4811933	0.1111863	
26.9541779	3.4922905	0.1124822	
26.88172043	3.5034809	0.1138205	
26.80965147	3.5148017	0.1152125	
26.73796791	3.5261974	0.1166364	
26.66666667	3.537688	0.118099	
26.59574468	3.5493443	0.1196232	
26.52519894	3.5610878	0.121181	
26.45502646	3.5729241	0.122774	
26.38522427	3.5849655	0.1244381	
26.31578947	3.5971065	0.1261379	
26.24671916	3.6093476	0.1278734	
26.17801047	3.6218102	0.1296828	
26.10966057	3.6343994	0.1315351	
26.04166667	3.6471021	0.1334258	
25.97402597	3.6600299	0.1353898	
25.90673575	3.6731205	0.1374072	
25.83979328	3.6863384	0.1394665	
25.77319588	3.6997812	0.1415982	
25.70694087	3.7134285	0.1437958	
25.64102564	3.7272179	0.1460395	
25.57544757	3.7412307	0.1483546	
25.51020408	3.7554953	0.1507505	
25.44529262	3.769918	0.1531975	
25.38071066	3.7845573	0.1557139	
25.3164557	3.7995038	0.1583294	
25.25252525	3.8146262	0.1610018	
25.18891688	3.829957	0.1637413	
25.12562814	3.8456571	0.1666012	
25.06265664	3.861552	0.1695251	
25	3.8776417	0.1725124	
24.93765586	3.8941736	0.1756461	
24.87562189	3.9109223	0.1788521	
24.81389578	3.9278872	0.1821299	
24.75247525	3.9453008	0.1855589	
24.69135802	3.9629934	0.1890832	
24.63054187	3.9809265	0.1926893	
24.57002457	3.9993107	0.1964509	
24.50980392	4.0180497	0.2003365	
24.44987775	4.037056	0.2043155	
24.3902439	4.0565138	0.2084543	
24.33090024	4.0764132	0.2127522	
24.27184466	4.096612	0.2171578	
24.21307506	4.1172576	0.221726	
24.15458937	4.1384497	0.2264974	
24.09638554	4.159977	0.2313936	
24.03846154	4.1819425	0.2364541	
23.98081535	4.2045779	0.2417728	
23.92344498	4.2275906	0.2472373	
23.86634845	4.2510257	0.2528653	
23.80952381	4.2752786	0.2588207	
23.75296912	4.2999582	0.2649477	
23.69668246	4.3250632	0.2712452	
23.64066194	4.3511138	0.2779369	
23.58490566	4.3776727	0.2848429	
23.52941176	4.4047136	0.2919509	
23.4741784	4.4327326	0.2994843	
23.41920375	4.4614205	0.3073131	
23.36448598	4.4906592	0.3153844	
23.31002331	4.5209093	0.3239149	
23.25581395	4.5520229	0.3328475	
23.20185615	4.5837698	0.3420742	
23.14814815	4.6165538	0.3517951	
23.09468822	4.6504488	0.3620616	
23.04147465	4.6850767	0.3726893	
22.98850575	4.7207656	0.3838482	
22.93577982	4.7578702	0.3957453	
22.88329519	4.7958312	0.4080918	
22.83105023	4.8348641	0.4210054	
22.77904328	4.8757043	0.4349228	
22.72727273	4.9175534	0.4494079	
22.67573696	4.9604745	0.4644944	
22.62443439	5.0056963	0.4809516	
22.57336343	5.0521183	0.4981394	
22.52252252	5.0997314	0.5160468	
22.47191011	5.150002	0.5356619	
22.42152466	5.2018566	0.5563287	
22.37136465	5.2551475	0.5779446	
22.32142857	5.3113327	0.6015848	
22.27171492	5.3697081	0.6268281	
22.22222222	5.4298301	0.6533535	
22.172949	5.4931121	0.6823129	
22.12389381	5.5593953	0.71373	
22.07505519	5.6278291	0.7469341	
22.02643172	5.6997085	0.7831131	
21.97802198	5.7756758	0.8231175	
21.92982456	5.854311	0.8657047	
21.88183807	5.9366684	0.9119881	
21.83406114	6.0245504	0.9643721	
21.78649237	6.1157389	1.0206548	
21.73913043	6.2108846	1.081629	
21.69197397	6.3133192	1.1526353	
21.64502165	6.4197264	1.2298203	
21.59827214	6.5301404	1.3130656	
21.55172414	6.6495662	1.4134483	
21.50537634	6.773201	1.5241371	
21.45922747	6.9010525	1.6449336	
21.41327623	7.0364623	1.7916929	
21.36752137	7.1746416	1.9584273	
21.32196162	7.3147864	2.1427703	
21.27659574	7.4545608	2.366353	
21.23142251	7.585628	2.6268122	
21.18644068	7.7069931	2.9158695	
21.14164905	7.8026643	3.2577853	
21.09704641	7.8475857	3.6495478	
21.05263158	7.8496947	4.0684514	
21.00840336	7.7750406	4.5242877	
20.96436059	7.5814795	4.9743791	
20.92050209	7.3223805	5.3973532	
20.87682672	6.9734511	5.7730684	
20.83333333	6.5559006	6.0199051	
20.79002079	6.1331277	6.1980367	
20.74688797	5.7082982	6.2932215	
20.70393375	5.344388	6.2841072	
20.66115702	5.0183229	6.2480435	
20.6185567	4.7320504	6.1839972	
20.57613169	4.5172429	6.1062288	
20.5338809	4.3277788	6.0346918	
